epoch,acc,loss,lr,val_acc,val_loss
0,0.42809699103713189,1.9005738985217946,0.001,0.56059999999999999,1.2885256416320801
1,0.55326818327459149,1.4996519388964604,0.001,0.65010000000000001,1.1926978843688965
2,0.63162848446010889,1.2471598009389397,0.001,0.67120000000000002,1.2193146192550659
3,0.66150672861262416,1.1460094652814539,0.001,0.70530000000000004,0.95550145082473759
4,0.68579782121115029,1.0667586175725461,0.001,0.72609999999999997,0.87839423265457151
5,0.7162568087151554,0.91504355906981838,0.001,0.76139999999999997,0.78409038324356084
6,0.74471323293816083,0.81904897810900223,0.001,0.78110000000000002,0.72220642981529237
7,0.7583306632489587,0.78526578727573659,0.001,0.79579999999999995,0.69777740054130555
8,0.7704261454661967,0.7599318952982107,0.001,0.79890000000000005,0.68837599439620967
9,0.78105975648830506,0.73662530510748703,0.001,0.80530000000000002,0.67065410680770876
10,0.78868952258891378,0.71926991566562071,0.001,0.81000000000000005,0.66188437795639044
11,0.7979413649471323,0.70156826361063696,0.001,0.81259999999999999,0.65405062103271483
12,0.80296779878244151,0.68734192951334394,0.001,0.81950000000000001,0.6458035245895386
13,0.80921579621916051,0.67482442120182629,0.001,0.82420000000000004,0.6408753377914429
14,0.8125,0.66666787043476439,0.001,0.83399999999999996,0.62484643087387082
15,0.81656520346042938,0.6622801334267433,0.001,0.83899999999999997,0.61692424240112309
16,0.82297340595962831,0.64729319661330509,0.001,0.83230000000000004,0.6222352833747864
17,0.82521627683434795,0.64722307963617254,0.001,0.84860000000000002,0.58552912731170659
18,0.82709868631848771,0.6352551067459854,0.001,0.84630000000000005,0.59307005233764654
19,0.83128404357577701,0.63126950071469901,0.001,0.84230000000000005,0.62308727750778203
20,0.83220522268503683,0.62651256252962284,0.001,0.84909999999999997,0.58722294044494627
21,0.85527475168215317,0.56121241617607631,0.000316228,0.873,0.52666899743080142
22,0.8620834668375521,0.53591431187956962,0.000316228,0.87229999999999996,0.52303217773437505
23,0.86502723486062161,0.52570951647653064,0.000316228,0.87849999999999995,0.50497021450996404
24,0.86927266901634093,0.50797276836257454,0.000316228,0.87919999999999998,0.50548555555343633
25,0.86877202819609101,0.50571673898428005,0.000316228,0.87880000000000003,0.48578389997482302
26,0.87357818007049026,0.49346459278576038,0.000316228,0.88139999999999996,0.48142880115509035
27,0.87335789810958031,0.48564223993363115,0.000316228,0.87470000000000003,0.49660326156616214
28,0.87620153796859979,0.48031911716099085,0.000316228,0.88290000000000002,0.47917620544433592
29,0.87808394745273954,0.47435191417878653,0.000316228,0.8831,0.48343929014205933
