epoch,acc,loss,lr,val_acc,val_loss
0,0.33962868117797695,1.693363098115225,0.001,0.38169999999999998,1.5509552509307862
1,0.43431592438321048,1.4430255912428138,0.001,0.46650000000000003,1.4019192829132081
2,0.52405078500480617,1.2543913422009763,0.001,0.56720000000000004,1.1731429378509521
3,0.6033122396667735,1.0919590218637816,0.001,0.63670000000000004,1.0339022329330445
4,0.64266260813841714,0.99460157309919928,0.001,0.67749999999999999,0.91193221817016601
5,0.67147949375200255,0.93137038819723428,0.001,0.67320000000000002,0.9422004096031189
6,0.69386815123357903,0.86984822670644157,0.001,0.72089999999999999,0.80444899120330815
7,0.70780599166933678,0.83848147111915317,0.001,0.71550000000000002,0.83479636878967289
8,0.72070249919897467,0.80459093249252844,0.001,0.73780000000000001,0.75499868927001956
9,0.73109580262736307,0.78438310365728825,0.001,0.73680000000000001,0.76784561347961422
10,0.74337151553989111,0.75394018813227659,0.001,0.7359,0.77362054424285887
11,0.74969961550785003,0.74387345945021544,0.001,0.75829999999999997,0.73245231122970578
12,0.75684876642101895,0.71635452251868226,0.001,0.75090000000000001,0.73358552637100216
13,0.76277635373277797,0.69844369575481546,0.001,0.75290000000000001,0.75971393141746524
14,0.76704181352130729,0.69252850504419583,0.001,0.74690000000000001,0.75836232385635372
15,0.8154237423902595,0.54825700419868117,0.000316228,0.80520000000000003,0.58718491382598881
16,0.82946171099006727,0.50384934276619309,0.000316228,0.81640000000000001,0.55919834535121915
17,0.83572973405959627,0.48257075297416152,0.000316228,0.81489999999999996,0.55420198783874508
18,0.84129685998077541,0.46912801273355725,0.000316228,0.81159999999999999,0.57512664470672603
19,0.84854613905799425,0.45003808457589384,0.000316228,0.81410000000000005,0.56524971752166753
20,0.85016821531560394,0.44161315359239661,0.000316228,0.82140000000000002,0.54937657546997065
21,0.85467398269785322,0.42516227186356398,0.000316228,0.82999999999999996,0.51388516054153444
22,0.85982057033002246,0.41487381082817132,0.000316228,0.82809999999999995,0.53522958455085756
23,0.8620634412047421,0.40611791198202452,0.000316228,0.82799999999999996,0.52938479135036465
24,0.86528756808715157,0.39424804300881472,0.000316228,0.82679999999999998,0.53258624224662776
25,0.88056712592117914,0.34576576160853661,0.0001,0.84119999999999995,0.49598056831359866
26,0.88627443127202821,0.33498905163206988,0.0001,0.84099999999999997,0.50067269244194035
27,0.88971884011534763,0.31849636084488742,0.0001,0.84079999999999999,0.49615772264003755
28,0.89302306952899713,0.3105671537567965,0.0001,0.84540000000000004,0.49950543937683106
29,0.89853011855174625,0.29894013115130569,3.16228e-05,0.84419999999999995,0.49802699151039126
30,0.90047260493431591,0.28959976385434977,3.16228e-05,0.84519999999999995,0.50097890257835387
31,0.90183434796539574,0.28479090310544852,1e-05,0.84389999999999998,0.49791748361587523
32,0.90101329702018584,0.28783481493854857,1e-05,0.84560000000000002,0.49454781451225283
33,0.90323614226209548,0.28038846396055406,1e-05,0.84450000000000003,0.49627958917617798
34,0.90361662928548547,0.2809826727671258,1e-05,0.84640000000000004,0.49796886496543885
35,0.90201457866068568,0.2822648007798676,1e-05,0.84519999999999995,0.49937461462020877
36,0.90349647548862544,0.28101639576120202,3.16228e-06,0.84540000000000004,0.49883253169059755
37,0.90437760333226525,0.27682910435133279,3.16228e-06,0.84509999999999996,0.49813190603256224
38,0.90475809035565524,0.27711318173075439,1e-06,0.84460000000000002,0.49783397669792173
39,0.90365668055110537,0.27768149041892703,1e-06,0.84540000000000004,0.49771767556667329
40,0.90421739826978531,0.27836696301771641,5e-07,0.84550000000000003,0.49761599030494691
41,0.90411727010573539,0.2783530591099318,5e-07,0.84550000000000003,0.49761158885955808
42,0.90463793655879521,0.27910496699852044,5e-07,0.84499999999999997,0.49772439088821413
43,0.9045778596603653,0.27934881960283825,5e-07,0.84519999999999995,0.49775883235931395
